L1D_LOAD_access,L1D_LOAD_avg_miss_penalty,L1D_LOAD_hit,L1D_LOAD_hit_pct,L1D_LOAD_miss,L1D_LOAD_miss_pct,L1D_RFO_access,L1D_RFO_avg_miss_penalty,L1D_RFO_hit,L1D_RFO_hit_pct,L1D_RFO_miss,L1D_RFO_miss_pct,L1D_TOTAL_access,L1D_TOTAL_avg_miss_penalty,L1D_TOTAL_hit,L1D_TOTAL_hit_pct,L1D_TOTAL_miss,L1D_TOTAL_miss_pct,L1D_WRITEBACK_access,L1D_WRITEBACK_avg_miss_penalty,L1D_WRITEBACK_hit,L1D_WRITEBACK_hit_pct,L1D_WRITEBACK_miss,L1D_WRITEBACK_miss_pct,L2C_LOAD_access,L2C_LOAD_avg_miss_penalty,L2C_LOAD_hit,L2C_LOAD_hit_pct,L2C_LOAD_miss,L2C_LOAD_miss_pct,L2C_RFO_access,L2C_RFO_avg_miss_penalty,L2C_RFO_hit,L2C_RFO_hit_pct,L2C_RFO_miss,L2C_RFO_miss_pct,L2C_TOTAL_access,L2C_TOTAL_avg_miss_penalty,L2C_TOTAL_hit,L2C_TOTAL_hit_pct,L2C_TOTAL_miss,L2C_TOTAL_miss_pct,L2C_WRITEBACK_access,L2C_WRITEBACK_avg_miss_penalty,L2C_WRITEBACK_hit,L2C_WRITEBACK_hit_pct,L2C_WRITEBACK_miss,L2C_WRITEBACK_miss_pct,LLC0_LOAD_access,LLC0_LOAD_avg_miss_penalty,LLC0_LOAD_hit,LLC0_LOAD_hit_pct,LLC0_LOAD_miss,LLC0_LOAD_miss_pct,LLC0_RFO_access,LLC0_RFO_avg_miss_penalty,LLC0_RFO_hit,LLC0_RFO_hit_pct,LLC0_RFO_miss,LLC0_RFO_miss_pct,LLC0_TOTAL_access,LLC0_TOTAL_avg_miss_penalty,LLC0_TOTAL_hit,LLC0_TOTAL_hit_pct,LLC0_TOTAL_miss,LLC0_TOTAL_miss_pct,LLC0_WRITEBACK_access,LLC0_WRITEBACK_avg_miss_penalty,LLC0_WRITEBACK_hit,LLC0_WRITEBACK_hit_pct,LLC0_WRITEBACK_miss,LLC0_WRITEBACK_miss_pct,allocated_pages,avg_rrpv_increment_rounds,common_path_rate,cycles,data_store_evictions,data_store_fills_avg,data_store_fills_cv,data_store_fills_max,data_store_fills_min,data_store_fills_total,data_store_occupancy_0,data_store_occupancy_1,data_store_occupancy_10,data_store_occupancy_11,data_store_occupancy_12,data_store_occupancy_13,data_store_occupancy_14,data_store_occupancy_15,data_store_occupancy_16,data_store_occupancy_2,data_store_occupancy_3,data_store_occupancy_4,data_store_occupancy_5,data_store_occupancy_6,data_store_occupancy_7,data_store_occupancy_8,data_store_occupancy_9,deferred_sos_dirty_writebacks,deferred_sos_services,dram_pages,final_rrpv_0,final_rrpv_1,final_rrpv_2,final_rrpv_3,final_rrpv_4,final_rrpv_5,final_rrpv_6,final_rrpv_7,instructions,ipc,llc_avg_miss_latency,llc_security_mode,major_fault,minor_fault,mode,no_of_sos_triggered,rrpv_sampled_evictions,rrpv_total_rounds,sos_forced_selections,sos_percentage,sos_queue_enqueues,sos_queue_max_occupancy,sos_queue_remaining,sos_service_rate,ssl_common_selections,stale_tag_repairs,tag_free_skew0_avg,tag_free_skew1_avg,tag_insert_skew0,tag_insert_skew1,tag_occ_skew0_0,tag_occ_skew0_1,tag_occ_skew0_10,tag_occ_skew0_11,tag_occ_skew0_12,tag_occ_skew0_13,tag_occ_skew0_14,tag_occ_skew0_2,tag_occ_skew0_3,tag_occ_skew0_4,tag_occ_skew0_5,tag_occ_skew0_6,tag_occ_skew0_7,tag_occ_skew0_8,tag_occ_skew0_9,tag_occ_skew0_avg,tag_occ_skew1_0,tag_occ_skew1_1,tag_occ_skew1_10,tag_occ_skew1_11,tag_occ_skew1_12,tag_occ_skew1_13,tag_occ_skew1_14,tag_occ_skew1_2,tag_occ_skew1_3,tag_occ_skew1_4,tag_occ_skew1_5,tag_occ_skew1_6,tag_occ_skew1_7,tag_occ_skew1_8,tag_occ_skew1_9,tag_occ_skew1_avg,tag_store_full_events,tag_utilization,total_miss_at_tag_array,trace,victim_rrpv_0,victim_rrpv_1,victim_rrpv_2,victim_rrpv_3,victim_rrpv_4,victim_rrpv_5,victim_rrpv_6,victim_rrpv_7
61759189,145.631,27298451,44.2014,34460738,55.7986,2792230,212.706,2726670,97.6521,65560,2.34794,64551419,145.758,30025121,46.5135,34526298,53.4865,0,0.0,0,0.0,0,0.0,34460751,140.586,2449535,7.10819,32011216,92.8918,65560,197.91,73,0.111348,65487,99.8887,34676363,140.703,2599660,7.49692,32076703,92.5031,150052,0.0,150052,100.0,0,0.0,32011216,159.393,10608063,33.1386,21403153,66.8614,65487,165.39,764,1.16664,64723,98.8334,32212630,159.135,10707489,33.24,21505141,66.76,135927,0.0,98662,72.5845,37265,27.4155,34808,0.14398,,5222705555,41978349.0,20513.2,1.52195,112239.0,2644.0,42011117.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,83958746.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1213.0,1768.0,1323.0,1120.0,948.0,1078.0,11940.0,13378.0,200000003,0.0382943,159.135,srrip,0,34808,srrip,,42011117.0,6048744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pr-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42011117.0
40810925,108.958,30054113,73.6423,10756812,26.3577,1057862,68.4895,785840,74.2857,272022,25.7143,41868787,107.959,30839953,73.6586,11028834,26.3414,0,0.0,0,0.0,0,0.0,10756809,111.853,2862836,26.6142,7893973,73.3858,272016,128.588,159263,58.5491,112753,41.4509,11784937,112.084,3777883,32.0569,8007054,67.9431,756112,0.0,755784,99.9566,328,0.0433798,7893973,171.105,4494396,56.9345,3399577,43.0655,112752,199.595,62003,54.9906,50749,45.0094,8466397,170.806,5001583,59.0757,3464814,40.9243,459672,0.0,445184,96.8482,14488,3.15181,58068,0.277727,99.9961,604936049,7299655.0,3580.28,0.000145667,3583.0,3580.0,7332423.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14601358.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,159.0,287.0,1048576,5435.0,7160.0,3857.0,2592.0,1990.0,1577.0,6564.0,3593.0,200000001,0.330613,170.806,enigma,0,58068,enigma,287.0,7332136.0,2036333.0,287.0,0.00391412,287.0,1.0,0.0,0.00391412,7332136.0,0.0,6.02344,5.97656,3671299.0,3661124.0,0.0,0.0,186.0,13.0,0.0,0.0,0.0,0.0,2.0,18.0,60.0,187.0,403.0,599.0,580.0,7.97656,0.0,0.0,217.0,18.0,0.0,0.0,0.0,0.0,6.0,18.0,58.0,178.0,365.0,631.0,557.0,8.02344,0.0,0.571429,7332423.0,sssp-10.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7332136.0
41330616,130.372,30573822,73.9738,10756794,26.0262,1057845,75.567,785823,74.2853,272022,25.7147,42388461,129.02,31359645,73.9816,11028816,26.0184,0,0.0,0,0.0,0,0.0,10756791,141.017,2862844,26.6143,7893947,73.3857,272016,145.666,159264,58.5495,112752,41.4505,11784919,141.076,3777892,32.057,8007027,67.943,756112,0.0,755784,99.9566,328,0.0433798,7893947,171.484,3157945,40.0046,4736002,59.9954,112751,196.392,51353,45.5455,61398,54.4545,8466369,169.353,3599556,42.5159,4866813,57.4841,459671,0.0,390258,84.8994,69413,15.1006,58068,,,657176080,9902159.0,4851.04,0.0145801,5115.0,4627.0,9934927.0,0.0,2326.0,8882.0,11182.0,14586.0,20318.0,31072.0,64602.0,19648054.0,2658.0,2998.0,3354.0,3756.0,4618.0,5092.0,6260.0,7328.0,,,1048576,,,,,,,,,200000001,0.304332,169.353,mirage,0,58068,mirage,0.0,,,,0.0,,,,,,,,,4967374.0,4967553.0,0.0,0.0,212.0,20.0,0.0,0.0,0.0,2.0,6.0,12.0,65.0,182.0,378.0,635.0,536.0,7.99658,0.0,0.0,222.0,9.0,0.0,0.0,0.0,0.0,6.0,16.0,60.0,164.0,419.0,595.0,557.0,8.00342,,,9934930.0,sssp-10.trace.gz,,,,,,,,
40864596,93.6609,30107785,73.6769,10756811,26.3231,1057956,66.2674,785938,74.2883,272018,25.7117,41922552,92.9853,30893723,73.6924,11028829,26.3076,0,0.0,0,0.0,0,0.0,10756809,106.644,2862828,26.6141,7893981,73.3859,272012,123.218,159259,58.5485,112753,41.4515,11784929,106.873,3777868,32.0568,8007061,67.9432,756108,0.0,755781,99.9568,327,0.0432478,7893981,167.183,4471488,56.6443,3422493,43.3557,112752,194.908,61577,54.6128,51175,45.3872,8466404,166.33,4966390,58.66,3500014,41.34,459671,0.0,433325,94.2685,26346,5.73149,58068,0.27053,,587594370,7396844.0,3627.74,0.102987,5309.0,2627.0,7429612.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14795736.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,6179.0,6521.0,3752.0,2518.0,1986.0,1545.0,6544.0,3723.0,200000001,0.340371,166.33,srrip,0,58068,srrip,,7429612.0,2009930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sssp-10.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429612.0
41156100,97.4649,30402905,73.8722,10753195,26.1278,1064043,69.4167,793253,74.5508,270790,25.4492,42220143,96.7759,31196158,73.8893,11023985,26.1107,0,0.0,0,0.0,0,0.0,10753195,112.005,2873991,26.7269,7879204,73.2731,270786,129.445,157334,58.1027,113452,41.8973,11779893,112.245,3786744,32.1458,7993149,67.8542,755912,0.0,755419,99.9348,493,0.0652192,7879203,171.242,4481634,56.8793,3397569,43.1207,113452,198.567,61634,54.3261,51818,45.6739,8454243,170.944,4990558,59.0302,3463685,40.9698,461588,0.0,447290,96.9024,14298,3.09757,58148,0.277626,99.9962,605803231,7297076.0,3579.03,0.000137042,3582.0,3578.0,7329844.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14596200.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,136.0,279.0,1048576,5472.0,7327.0,3688.0,2466.0,1793.0,1599.0,6607.0,3816.0,200000002,0.33014,170.944,enigma,0,58148,enigma,279.0,7329565.0,2034875.0,279.0,0.00380636,279.0,1.0,0.0,0.00380636,7329566.0,0.0,6.03418,5.96582,3664042.0,3665802.0,0.0,0.0,190.0,16.0,0.0,0.0,0.0,0.0,7.0,20.0,71.0,177.0,382.0,619.0,566.0,7.96582,0.0,1.0,208.0,12.0,0.0,0.0,0.0,0.0,4.0,27.0,51.0,165.0,355.0,634.0,591.0,8.03418,0.0,0.571429,7329845.0,sssp-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329565.0
41671441,118.958,30918287,74.1954,10753154,25.8046,1064044,76.4526,793255,74.551,270789,25.449,42735485,117.914,31711542,74.2042,11023943,25.7958,0,0.0,0,0.0,0,0.0,10753154,141.343,2873973,26.7268,7879181,73.2732,270785,146.22,157332,58.1022,113453,41.8978,11779851,141.404,3786724,32.1458,7993127,67.8542,755912,0.0,755419,99.9348,493,0.0652192,7879180,171.788,3145337,39.9196,4733843,60.0804,113453,195.428,51059,45.0045,62394,54.9955,8454221,169.646,3588747,42.4492,4865474,57.5508,461588,0.0,392351,85.0003,69237,14.9997,58148,,,658347114,9897932.0,4848.97,0.0144494,5092.0,4658.0,9930700.0,0.0,2284.0,8570.0,11082.0,13980.0,20076.0,30874.0,64740.0,19641114.0,2594.0,2978.0,3428.0,3956.0,4456.0,5146.0,6176.0,7178.0,,,1048576,,,,,,,,,200000002,0.303791,169.646,mirage,0,58148,mirage,0.0,,,,0.0,,,,,,,,,4965211.0,4965489.0,0.0,0.0,230.0,20.0,0.0,0.0,0.0,0.0,8.0,24.0,61.0,186.0,373.0,596.0,550.0,8.00293,0.0,0.0,209.0,20.0,0.0,0.0,0.0,1.0,2.0,23.0,69.0,169.0,387.0,612.0,556.0,7.99707,,,9930702.0,sssp-14.trace.gz,,,,,,,,
41208999,93.6645,30455786,73.9057,10753213,26.0943,1064172,67.1422,793383,74.554,270789,25.446,42273171,93.013,31249169,73.922,11024002,26.078,0,0.0,0,0.0,0,0.0,10753213,106.814,2874008,26.727,7879205,73.273,270785,124.0,157332,58.1022,113453,41.8978,11779910,107.051,3786759,32.1459,7993151,67.8541,755912,0.0,755419,99.9348,493,0.0652192,7879204,167.361,4458700,56.5882,3420504,43.4118,113453,193.863,61249,53.9862,52204,46.0138,8454245,166.498,4955237,58.6124,3499008,41.3876,461588,0.0,435288,94.3023,26300,5.69772,58148,0.270472,,588423749,7394627.0,3626.66,0.102529,5217.0,2703.0,7427395.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14791302.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,6318.0,6575.0,3717.0,2391.0,1806.0,1526.0,6530.0,3905.0,200000002,0.339891,166.498,srrip,0,58148,srrip,,7427395.0,2008905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sssp-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427395.0
46742981,97.6565,35988910,76.9932,10754071,23.0068,1070819,71.195,795984,74.3341,274835,25.6659,47813800,96.9971,36784894,76.9336,11028906,23.0664,0,0.0,0,0.0,0,0.0,10754070,112.306,2877291,26.7554,7876779,73.2446,274830,131.979,158285,57.5938,116545,42.4062,11789618,112.585,3795683,32.1951,7993935,67.8049,760718,0.0,760107,99.9197,611,0.0803189,7876779,171.498,4471565,56.769,3405214,43.231,116544,200.341,62341,53.4914,54203,46.5086,8459519,171.218,4985313,58.9314,3474206,41.0686,466196,0.0,451407,96.8277,14789,3.17227,58226,0.27774,99.9966,606757957,7305239.0,3583.01,0.00013209,3585.0,3582.0,7338007.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14612526.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,132.0,250.0,1048576,5468.0,7379.0,4101.0,2594.0,1806.0,1439.0,6350.0,3631.0,200000001,0.329621,171.218,enigma,0,58226,enigma,250.0,7337757.0,2037987.0,250.0,0.00340692,250.0,1.0,0.0,0.00340692,7337758.0,0.0,6.02295,5.97705,3671442.0,3666565.0,0.0,0.0,198.0,14.0,0.0,0.0,0.0,1.0,4.0,16.0,62.0,166.0,422.0,620.0,545.0,7.97705,0.0,0.0,210.0,14.0,0.0,0.0,0.0,0.0,5.0,23.0,60.0,159.0,383.0,611.0,583.0,8.02295,0.0,0.571429,7338008.0,sssp-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7337757.0
47286480,119.07,36532441,77.2577,10754039,22.7423,1070940,78.107,796101,74.3367,274839,25.6633,48357420,118.049,37328542,77.193,11028878,22.807,0,0.0,0,0.0,0,0.0,10754039,141.548,2877279,26.7553,7876760,73.2447,274833,148.29,158289,57.5946,116544,42.4054,11789594,141.636,3795679,32.1952,7993915,67.8048,760722,0.0,760111,99.9197,611,0.0803184,7876760,171.926,3138845,39.8494,4737915,60.1506,116543,197.125,51810,44.4557,64733,55.5443,8459497,169.779,3586489,42.396,4873008,57.604,466194,0.0,395834,84.9076,70360,15.0924,58226,,,659229759,9902793.0,4851.35,0.0138176,5107.0,4630.0,9935561.0,0.0,2352.0,8940.0,11064.0,14248.0,20670.0,30396.0,64150.0,19650554.0,2628.0,2950.0,3348.0,3732.0,4546.0,5280.0,6054.0,7442.0,,,1048576,,,,,,,,,200000001,0.303384,169.779,mirage,0,58226,mirage,0.0,,,,0.0,,,,,,,,,4967697.0,4967864.0,0.0,0.0,185.0,20.0,0.0,0.0,0.0,0.0,5.0,19.0,79.0,164.0,394.0,598.0,584.0,7.97754,0.0,1.0,232.0,11.0,0.0,0.0,0.0,0.0,2.0,25.0,64.0,165.0,384.0,592.0,572.0,8.02246,,,9935561.0,sssp-3.trace.gz,,,,,,,,
46786144,93.8556,36032061,77.0144,10754083,22.9856,1070944,69.0661,796111,74.3373,274833,25.6627,47857088,93.2378,36828172,76.9545,11028916,23.0455,0,0.0,0,0.0,0,0.0,10754081,107.113,2877293,26.7554,7876788,73.2446,274827,126.988,158281,57.593,116546,42.407,11789624,107.395,3795679,32.1951,7993945,67.8049,760716,0.0,760105,99.9197,611,0.0803191,7876788,167.561,4447404,56.4622,3429384,43.5378,116545,196.205,61803,53.0293,54742,46.9707,8459530,166.733,4948686,58.4984,3510844,41.5016,466197,0.0,439479,94.2689,26718,5.73105,58226,0.27053,,589392777,7403148.0,3630.82,0.101181,5250.0,2707.0,7435916.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14808344.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,6224.0,6762.0,4013.0,2606.0,1849.0,1384.0,6319.0,3611.0,200000001,0.339332,166.733,srrip,0,58226,srrip,,7435916.0,2011637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sssp-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7435916.0
40822620,97.4069,30055609,73.6249,10767011,26.3751,1049411,69.4698,778744,74.2077,270667,25.7923,41872031,96.7218,30834353,73.6395,11037678,26.3605,0,0.0,0,0.0,0,0.0,10767011,112.034,2885039,26.7952,7881972,73.2048,270667,129.568,157291,58.1124,113376,41.8876,11793306,112.278,3797592,32.2013,7995714,67.7987,755628,0.0,755262,99.9516,366,0.0484365,7881972,171.422,4485315,56.906,3396657,43.094,113375,198.848,61606,54.3383,51769,45.6617,8451904,171.137,4989447,59.0334,3462457,40.9666,456557,0.0,442526,96.9268,14031,3.07322,58341,0.278056,99.9959,605484417,7300246.0,3580.57,0.00017269,3584.0,3580.0,7333014.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14602540.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,158.0,303.0,1048576,5511.0,7504.0,4100.0,2542.0,1882.0,1278.0,6277.0,3674.0,200000002,0.330314,171.137,enigma,0,58341,enigma,303.0,7332711.0,2038907.0,303.0,0.004132,303.0,1.0,0.0,0.004132,7332711.0,0.0,5.96729,6.03271,3659430.0,3673584.0,0.0,0.0,192.0,23.0,0.0,0.0,0.0,0.0,4.0,15.0,46.0,169.0,401.0,627.0,571.0,8.03271,0.0,0.0,207.0,17.0,0.0,0.0,0.0,0.0,2.0,27.0,59.0,175.0,417.0,614.0,530.0,7.96729,0.0,0.571429,7333014.0,sssp-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7332711.0
41343603,118.858,30576663,73.9574,10766940,26.0426,1049351,76.4728,778680,74.2059,270671,25.7941,42392954,117.818,31355343,73.9636,11037611,26.0364,0,0.0,0,0.0,0,0.0,10766941,141.342,2885000,26.795,7881941,73.205,270671,146.305,157293,58.1122,113378,41.8878,11793245,141.406,3797560,32.2011,7995685,67.7989,755633,0.0,755267,99.9516,366,0.0484362,7881942,171.935,3150515,39.9713,4731427,60.0287,113377,195.219,50914,44.9068,62463,55.0932,8451877,169.799,3589113,42.4653,4862764,57.5347,456558,0.0,387684,84.9145,68874,15.0855,58341,,,658032423,9903955.0,4851.92,0.0144684,5119.0,4517.0,9936723.0,0.0,2254.0,9124.0,11140.0,14442.0,19584.0,30460.0,62998.0,19654606.0,2622.0,2910.0,3322.0,3786.0,4556.0,5354.0,6074.0,7446.0,,,1048576,,,,,,,,,200000002,0.303936,169.799,mirage,0,58341,mirage,0.0,,,,0.0,,,,,,,,,4967250.0,4969473.0,0.0,0.0,198.0,17.0,0.0,0.0,0.0,1.0,4.0,18.0,58.0,160.0,393.0,626.0,573.0,8.01709,0.0,0.0,218.0,21.0,0.0,0.0,0.0,2.0,3.0,16.0,73.0,179.0,400.0,602.0,534.0,7.98291,,,9936723.0,sssp-5.trace.gz,,,,,,,,
40879331,93.6162,30112330,73.6615,10767001,26.3385,1049396,67.0828,778727,74.2072,270669,25.7928,41928727,92.9655,30891057,73.6752,11037670,26.3248,0,0.0,0,0.0,0,0.0,10767001,106.851,2885027,26.7951,7881974,73.2049,270669,123.905,157293,58.1127,113376,41.8873,11793300,107.088,3797584,32.2012,7995716,67.7988,755630,0.0,755264,99.9516,366,0.0484364,7881974,167.512,4461541,56.6044,3420433,43.3956,113375,193.838,61263,54.0357,52112,45.9643,8451906,166.703,4954281,58.6173,3497625,41.3827,456557,0.0,431477,94.5067,25080,5.49329,58341,0.270696,,588216429,7399594.0,3629.08,0.10467,5551.0,2736.0,7432362.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14801236.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,6514.0,6731.0,3893.0,2489.0,1807.0,1340.0,6327.0,3667.0,200000002,0.340011,166.703,srrip,0,58341,srrip,,7432362.0,2011911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sssp-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7432362.0
